상가업소번호,상호명_지점,상권_코드,전용면적,리뷰수,별점,카페_추정매출
MA010120220800000033,부동산임대김은숙,3120005,439.7924567331972,,,214828476.75439388
MA010120220800000302,한옥,3120008,123.19590005789692,133.0,4.225,436428523.73325616
MA010120220800000971,상록,3120154,195.8325827513194,1771.0,4.8100000000000005,65052404.97773292
MA010120220800001379,우궁옛날전통찻집,3120008,79.22008324713646,,,94496761.51131485
MA010120220800001558,화동커피,3120007,66.81225106875209,95.0,5.0,187282393.46914557
MA010120220800002698,서울커피,3110023,3942.13955026564,9819.0,2.0,1050103928.7217895
MA010120220800002867,조셉의커피나무,3110280,17.98145387896453,478.0,4.29,56705711.7386119
MA010120220800002889,꽃휴게실,3120009,267.12316383376736,,,104006154.82700889
MA010120220800003226,가야스넥코너,3120011,1724.0156043092293,,,239850109.90071285
MA010120220800003634,차향가,3120008,168.31549918684237,,4.36,108956449.0671574
MA010120220800003898,홍매,3110019,37.91127720500893,,4.56,58994895.44373626
MA010120220800004660,서울찻집,3120145,445.7526120674364,1030.0,4.9399999999999995,166462032.25356412
MA010120220800005369,흐린세상건너기,3120008,94.88299041724585,15.0,4.24,69825501.9832934
MA010120220800005626,승리,3120009,680.380213864736,,,146761307.49301115
MA010120220800006673,아꼬떼,3120007,85.40834590595898,14.0,4.585,275575517.47876805
MA010120220800007126,엘빈,3120197,202.95417154700417,298.0,4.425,215138419.77683046
MA010120220800007320,가케하시,3120094,143.7318284567852,,3.2,223172016.36441597
MA010120220800007378,하나로다방,3120008,1129.4685661228848,,,264946214.5859611
MA010120220800009105,지대방,3120008,102.89478405679903,264.0,4.6,152765556.4715622
MA010120220800009183,나무요일,3120007,49.49618631425132,,,475884913.52458584
MA010120220800009220,전통다원,3120008,236.87290678698412,1360.0,4.5,174509456.23973697
MA010120220800013362,불라여행카페,3120006,114.33412186280309,,,97267200.01169764
MA010120220800013429,커피친구,3120004,3622.90023842675,145.0,4.4399999999999995,353055870.5758377
MA010120220800013501,포석정,3120012,129.68539939238897,,4.0,264705737.65195224
MA010120220800013605,델리카,3110085,40.34528966741323,40.0,4.155,94892255.91638982
MA010120220800013834,지커뮨홀,3120002,56.05907687858019,,,294045306.67821014
MA010120220800014174,키미아트,3110016,200.409039828985,,,60909026.1204973
MA010120220800014726,TheMonoCo.,3110542,107.13598131807865,,,50809048.63740029
MA010120220800014949,문화공간아리랑,3120005,439.7924567331972,16.0,3.7,178302829.69995552
MA010120220800016098,커피스트,3110012,161.62332110296012,836.0,4.38,260996400.9145871
MA010120220800016667,홍스커피홍，sCoffee,3130240,10126.858106565356,,,171205551.8368013
MA010120220800016838,보리수,3110305,210.08791546640845,,,2542447.6330387914
MA010120220800017772,디저트카페스테이,3120045,118.1264088203956,,,200392950.57707605
MA010120220800018127,지음,3120006,62.30537579976562,198.0,4.66,156145812.23047146
MA010120220800018393,파툼,3120005,65.2711259635714,213.0,2.8449999999999998,483931720.6838482
MA010120220800019983,오후,3110027,487.32026870521804,1481.0,3.2,84732496.40083136
MA010120220800020110,커피로스팅하우스,3110326,131.5976876097016,,4.53,
MA010120220800020280,CAFE하비비,3120235,1096.868736443744,,4.28,37669924.65606314
MA010120220800020809,귀천,3120008,462.2963574272563,132.0,4.59,211094421.12978354
MA010120220800021606,코피티암,3110464,210.42887224255438,970.0,3.94,17511118.31999333
MA010120220800021629,올림픽,3120009,230.0295265434047,,4.49,313421624.6579077
MA010120220800021661,옛찻집,3120008,120.7274509491235,312.0,3.365,155659698.54195705
MA010120220800021663,인사동,3120008,120.7274509491235,354.0,2.4,155659698.54195705
MA010120220800022072,갤러리카페모짜르트,3120012,216.83093832422895,90.0,4.335,300537925.6379417
MA010120220800022528,구스토,3120011,1948.975726950787,,,175331722.79840526
MA010120220800022626,더스키,3120012,217.16236793534628,209.0,3.455,235619776.73295832
MA010120220800022739,더블하모니,3110554,275.9569046265662,,,49384465.054960564
MA010120220800022809,국제다방,3120009,179.23381669434366,,,94913212.66333683
MA010120220800022894,혜화동콩집,3110024,64.41024120958961,60.0,4.355,24410298.302856486
MA010120220800023103,수요일,3120008,204.7577198520651,225.0,3.915,449665550.7819623
MA010120220800023123,백년건강음료,3120009,831.6880243214805,,5.0,375668598.84351814
MA010120220800023216,담다,3110235,103.47211544471119,81.0,4.7,
MA010120220800023292,지하철다방,3120014,337.4589773149367,,,128474200.43243249
MA010120220800023619,덤,3110024,100.13713385718938,,,23468839.828459166
MA010120220800023973,스탐티쉬,3110009,73.23289230658683,128.0,4.6899999999999995,142395765.55948046
MA010120220800024000,커피투어,3130002,132.0099235833706,304.0,4.1850000000000005,38028105.16365413
MA010120220800024291,바닐라스카이,3130010,567.6235233831509,,4.44,62444933.06502665
MA010120220800024389,소연,3110019,111.3044446252408,45.0,4.4,99733393.59986575
MA010120220800024464,아리스타커피,3130034,10126.858106565356,7.0,2.775,
MA010120220800024651,카페모노블럭,3120103,370.7958958093847,281.0,4.125,283417261.12092644
MA010120220800024794,조은날,3120003,1482.4675328857832,,,330372543.6239528
MA010120220800025092,엠케이투,3120002,80.62691289965618,134.0,3.4,363635660.78774816
MA010120220800025310,소마,3110283,112.47029474244063,171.0,4.4,21267539.08391534
MA010120220800025912,홀릭,3120012,90.26154112370006,,,82669742.0298914
MA010120220800026176,이디야커피,3110393,4104.350330913294,,,37019509.72575705
MA010120220800026291,태을커피,3120006,1409.5989784952717,188.0,3.6799999999999997,218821157.30219918
MA010120220800026401,커피홀릭,3120194,372.41098394382453,,,164506753.14006725
MA010120220800026475,커피스토리,3110701,454.9529208951735,,4.19,23106342.403463658
MA010120220800026481,동네커피,3130072,935.6040908787602,33.0,4.43,105280576.65444751
MA010120220800026630,브라운팩토리,3120062,104.24819127508799,,,42945226.32657489
MA010120220800026936,커피한잔,3111048,110.05381514370116,769.0,4.529999999999999,16058889.961903064
MA010120220800027131,보티,3120007,147.95181771475856,,4.57,167065243.81115735
MA010120220800027631,통밀로만,3130020,73.54329416785764,,,17929956.448051948
MA010120220800028316,금농,3110197,238.48469889315476,,4.42,10890667.142857144
MA010120220800028706,피피앤에프,3110020,76.5835958706404,,5.0,16754540.29088124
MA010120220800028993,베스트빈,3120196,1510.1997876900539,,,210434342.08591932
MA010120220800029250,브람스,3120007,83.03702487727755,116.0,3.2649999999999997,191693915.7312084
MA010120220800029362,이공오도씨,3110021,131.47942350412404,248.0,4.3149999999999995,191064984.96206358
MA010120220800029475,Teastory,3120009,528.7512648457222,,4.75,344327070.8561325
MA010120220800029549,Cafe-D55,3120005,50.42769024252768,,4.45,407328081.87426406
MA010120220800029586,마가리,3120013,124.73633251753438,159.0,4.645,173267814.92626747
MA010120220800030036,폴링,3120009,221.87856974819033,,4.49,99325195.29517469
MA010120220800030084,수래연,3120003,899.9521686531823,6.0,4.475,422959358.9222334
MA010120220800030108,김종영미술관카페,3110016,564.4442491926998,124.0,4.52,91831618.27302016
MA010120220800030119,자스,3120004,230.31515009262347,14.0,4.720000000000001,57965453.12135949
MA010120220800030217,스크웨어,3120003,85.55364340146876,,,423988022.74449
MA010120220800030348,초당,3120008,108.15865721997567,15458.0,5.0,293803958.4922386
MA010120220800030710,지중해,3120009,163.94215367287802,1114.0,4.605,357497535.7676743
MA010120220800030749,커피다이어리,3120026,975.6376796394713,1.0,4.0,192497808.378112
MA010120220800030923,92도,3120055,67.80116471941756,20.0,4.050000000000001,73641149.45683694
MA010120220800031143,소소,3130105,981.5259296694235,30.0,5.0,9985319.01467959
MA010120220800031379,반달,3110325,288.65673590997926,,4.84,10219699.3326378
MA010120220800031710,미니찻집,3130012,4209.0667363180555,,,
MA010120220800031772,카페드람브르,3120006,388.7781557374728,372.0,4.050000000000001,486751211.76709193
MA010120220800032087,영다방,3120015,115.52907958632498,,,57205350.73138491
MA010120220800032114,아리스타,3120127,167.53937415561063,9.0,4.775,26571192.316491283
MA010120220800032118,커피브론즈,3120007,54.51110876798287,706.0,4.42,561806531.1811936
MA010120220800032250,합동매점,3130012,4209.0667363180555,,,
MA010120220800032823,카페지밥,3120005,120.63911406915544,39.0,4.494999999999999,460656791.511178
MA010120220800032863,카페트루어스,3120006,1409.5989784952717,273.0,4.234999999999999,218821157.30219918
MA010120220800033032,코피발리,3110028,166.31937927887162,,4.38,41772678.22548085
MA010120220800033085,프레드매스,3120003,574.204053192152,47.0,4.705,184655502.33289173
MA010120220800033275,카페헐리우드,3120008,228.58119306404768,51.0,4.17,426318705.4676211
MA010120220800033679,커퍼커피,3110022,175.94436242607816,35.0,4.415,49645100.00617393
MA010120220800033726,카페올웨이즈,3120009,93.33958233789178,15.0,3.35,60570061.19988863
MA010120220800033990,오가다,3120129,4968.254168803591,67.0,3.6799999999999997,147177716.43437663
MA010120220800034023,쇼콜라디제이,3120003,574.204053192152,110.0,4.48,184655502.33289173
MA010120220800034190,소격동37번지KITCHEN,3120005,53.53487980931659,,4.41,408071697.34167415
MA010120220800034347,카페효제눅,3120013,80.12378447373763,268.0,4.56,155370067.74562764
MA010120220800034358,지유가오카핫초메,3120007,104.61132973940438,551.0,4.095000000000001,239839006.70463693
MA010120220800034416,플랜비원,3110015,194.98874453021247,,,192885991.61667553
MA010120220800034421,카페감,3110020,89.1486831777682,28.0,4.795,33938467.404606655
MA010120220800034470,가회한경헌,3110018,75.58870656519098,55.0,4.255,63140643.34924429
MA010120220800034883,언니네다락방,3120012,435.51612851322307,27.0,4.595000000000001,220903665.25981557
MA010120220800035344,카페통,3120009,528.7512648457222,12.0,3.755,293413827.5915661
MA010120220800035353,라디오엠,3120005,439.7924567331972,438.0,3.46,287879770.8632705
MA010120220800035466,아이커피샵,3130001,135.2495781963017,1.0,4.835,204724742.69824636
MA010120220800035526,카페마지오,3120096,169.09436818605604,,,67357573.95370206
MA010120220800035736,유메미루,3120013,398.6751543402984,82.0,4.09,501893006.89609885
MA010120220800035777,일립스,3120006,183.57484922888176,47.0,4.785,131137720.13064943
MA010120220800035795,에코레카페앤그로서리,3110008,157.9433991306075,227.0,3.8,513854795.02632004
MA010120220800036379,반다지,3130001,70.06081662176035,,,944598271.9069445
MA010120220800036591,모노커피,3120012,1548.9257397344331,33.0,4.3149999999999995,294230894.6663885
MA010120220800036614,정주,3110028,166.31937927887162,138.0,3.905,51709359.703574665
MA010120220800036866,심우방,3120008,65.54471266643542,,4.75,92277325.37398183
MA010120220800037232,레이지,3110003,427.7362641469555,64.0,3.9299999999999997,29751284.726597574
MA010120220800037417,나인커피로스터스,3110014,84.15723785212565,123.0,4.33,15529440.577726033
MA010120220800037691,왕관커피숍,3120014,337.4589773149367,,5.0,128474200.43243249
MA010120220800037703,올리브,3110141,1186.579420197322,,4.6,25776375.084342316
MA010120220800037739,카페이드라,3120007,66.83765108804818,200.0,4.595000000000001,565158122.7966436
MA010120220800038167,첫만남,3120012,135.0593808710689,484.0,3.8499999999999996,135552729.7011144
MA010120220800038168,플러스커피앤코,3120003,253.1755010753779,16.0,4.5,403616053.5550967
MA010120220800038462,만타,3110028,27.170653980601244,41.0,2.9,21218893.36941338
MA010120220800038508,카페다커피독립문,3110002,81.46879378746925,154.0,4.6,39808211.53878705
MA010120220800038802,모던팩토리,3120007,48.25602639173027,,,139957919.66316783
MA010120220800038884,이미,3120008,1430.7379205518707,992.0,4.88,648635278.5148127
MA010120220800038914,미스터브리즈커피,3120127,667.5674466697445,10.0,4.265,56109946.880584605
MA010120220800039010,갤러리콘서트카페'시가연',3120008,143.308994330483,,,104898033.22978914
MA010120220800039169,무궁화,3110037,1285.5892995639258,1081.0,4.0649999999999995,13239771.747106569
MA010120220800039172,웬즈데이,3110008,99.6684313582741,,,401517563.77590513
MA010120220800039397,어반스테이,3120006,86.96898563911483,29.0,3.92,411412257.533402
MA010120220800039454,통인길커피점,3130001,752.3035839523872,,,938538572.2021785
MA010120220800039477,사랑방,3130250,2449.733993615561,,4.45,3580828.704318068
MA010120220800039586,크레프트라온,3120072,512.1199442567901,,,335170965.8781473
MA010120220800039628,망고랑,3110018,168.08358036410266,72.0,2.92,71599621.5881489
MA010120220800039668,제비꽃다방,3110009,188.09107288893014,355.0,4.465,117072929.22859761
MA010120220800040038,수애뇨339,3110016,154.48764921632988,202.0,3.99,33594805.94084173
MA010120220800040278,스튜디오잇,3120002,70.28184328093522,,,303268256.78400594
MA010120220800040317,더한옥,3120007,202.6865767397305,95.0,4.17,224226675.07295623
MA010120220800040374,문경새재,3120016,72.25401497368067,2697.0,3.665,69137147.01127492
MA010120220800040548,카페마루,3120009,585.177911519955,237.0,4.0,401078157.4020332
MA010120220800040575,슬로스텝,3120012,259.0758788131002,756.0,3.7,329857838.646791
MA010120220800040660,인산인해,3120008,141.76583038297167,31.0,3.545,104647586.3544577
MA010120220800040990,아더,3110544,138.9961518765478,1.0,5.0,38327966.8442101
MA010120220800041059,카페자스,3120003,429.6776733809357,47.0,4.055,486776613.89246345
MA010120220800041256,구카페종로1점,3120006,891.9595894033297,,,291150936.1391688
MA010120220800041328,더커피,3120003,662.464873604098,,4.41,157705606.0961168
MA010120220800041690,자후,3120004,3622.90023842675,,,305102852.43938404
MA010120220800041887,디끌레,3120176,193.40532739989604,195.0,4.4,19378816.04188557
MA010120220800042370,비스트로에버,3130183,97.21566063373618,78.0,4.01,123867156.13261369
MA010120220800042852,누아흐,3130070,995.4785019696424,200.0,4.765000000000001,209303584.44666278
MA010120220800043119,바람부는섬,3120008,96.3603667673541,12.0,4.65,42852010.165231295
MA010120220800044766,수다방,3110476,84.53376891453233,1.0,5.0,
MA010120220800044910,모모모,3110891,167.47441067592143,2.0,4.635,16003763.340606041
MA010120220800045495,혜성커피숍,3111071,131.34572228447462,,,16549052.857935522
MA010120220800046638,더쌍화커피,3130153,425.9479964895025,41.0,3.975,43872278.16535467
MA010120220800046987,다리치,3120009,112.7762477879203,,,88037580.40444964
MA010120220800047155,행복한커피상점커피정,3110640,877.0845314866931,,,198270227.91287377
MA010120220800049418,몽떼,3110072,77.96622198784253,142.0,4.9,
MA010120220800051466,올웨이즈온,3120160,100.55309524535188,,4.66,177418991.0751263
MA010120220800053202,금나막스2,3120041,58.36315417865466,,4.45,164166780.52918434
MA010120220800054005,아사녀다방,3120009,473.9111120855675,4.0,4.9399999999999995,287740121.3515598
MA010120220800055197,우이천커피,3110376,50.33819462691228,,,26158095.964395072
MA010120220800056622,제이드커피,3110615,1011.3791824144837,50.0,5.0,72789386.59929897
MA010120220800057808,모타운커피,3111013,209.12847973842025,,4.0,48081442.58135213
MA010120220800058284,타쎄,3111085,93.85223297009506,,4.66,6997022.1849445095
MA010120220800062188,오앤디,3120065,107.54603385599309,370.0,4.68,144617705.11856648
MA010120220800062639,카페체인지,3110140,225.94707561518572,8.0,4.855,9963011.498362005
MA010120220800063925,심스인베스트주,3120213,247.96381994532064,,,130548506.40730825
MA010120220800064237,도서출판에이앤에이,3110005,788.7995120980737,,,28302905.700184856
MA010120220800066254,컨퍼런스하우스달개비,3120003,107.97687930623735,,4.4,111746257.51677977
MA010120220800066391,가은,3120090,366.2252306481831,,,178313556.42497188
MA010120220800067034,나눔문화연구소,3120002,147.98793433838784,,,353657849.1083683
MA010120220800067416,보령중보재단,3120010,968.8517755831734,,,202512293.33876857
MA010120220800068015,아주신씨화곡파우암재단,3120003,185.9456852242784,,,118208787.93466468
MA010120220800069203,커피스미스에프씨종로지점주,3120006,102.4318028454009,,2.7,412131579.14395976
MA010120220800070161,청하고려인삼주,3110005,1385.4967107264274,,,63341150.29981515
MA010120220800071236,오픈찬스,3001492,68.34429002445123,,,2346738140.028046
MA010120220800072772,미리온,3120002,174.24693061595315,,,282083599.0579626
MA010120220800073538,티씨케이컴퍼니TCKCompany,3120208,363.9962352525001,,4.62,114060736.5920059
MA010120220800074745,언더투에니포주,3130012,192.86558617458525,,,
MA010120220800075494,뎀셀브즈,3110559,74.44518010011552,5.0,5.0,107054483.53398162
MA010120220800075960,대양푸드빌,3120009,286.8997877879782,,,212678794.00459006
MA010120220800076059,씨플라밍고,3120005,439.7924567331972,454.0,4.365,287879770.8632705
MA010120220800079823,카페미우,3110060,55.58498818666128,137.0,4.675000000000001,37154298.965506285
MA010120220800082280,온어롤,3110544,249.31268807965256,50.0,4.9,47240873.0674193
MA010120220800084577,팀트,3120003,211.41413743628576,181.0,4.505000000000001,502951091.75973207
MA010120220800085352,골목카페,3120009,171.09218370962134,,4.47,94070887.62330116
MA010120220800086424,이디아신촌기차역점,3110520,127.885065095424,55.0,3.62,24876232.976699796
MA010120220800087173,라이프커피컴퍼니,3130179,210.8874304516823,,4.4,344938089.01486325
MA010120220800087245,모쿠816,3110890,250.40442395721863,107.0,4.1,73545444.57252204
MA010120220800088524,카페나우어데이즈,3130119,162.50169603831824,60.0,4.66,
MA010120220800089608,커피와쟁이,3110943,128.16199943480038,18.0,3.1,53636718.402538136
MA010120220800089682,하이네스,3110559,76.23193222006029,106.0,4.3,161510381.5606866
MA010120220800090627,이디야다동점,3120026,572.7577020754912,18.0,3.7800000000000002,264136018.8235229
MA010120220800090754,차사랑,3120003,1253.3963955754145,,4.46,251557093.7573275
MA010120220800090849,벤센느,3111073,65.0532472187549,,4.25,48867889.383430675
MA010120220800091091,카페인중독종로2가점,3120006,1556.8090242117676,,,322079360.10258275
MA010120220800091261,블루베르,3130318,85.04333146251832,96.0,4.52,150398724.83682734
MA010120220800093321,탠저린,3110957,315.1980268270238,48.0,4.5,122440707.87014903
MA010120220800094347,컨큐어카페,3110559,165.08240079059075,185.0,4.2,212346769.84550187
MA010120220800095126,테누,3110562,119.38473618760871,476.0,3.4,63376454.11220922
MA010120220800095669,메이크메이드,3110018,115.95934315972593,,,29684753.705405638
MA010120220800096535,토니웍스,3110695,150.7066399212834,,,65118559.43696507
MA010120220800096654,원즈커피,3120058,124.05867510637978,,4.74,5456283.148060625
MA010120220800096867,카페시월,3110229,299.8168273962322,9.0,5.0,9677196.214804133
MA010120220800096939,아르테,3110718,65.81474923182209,18.0,4.6,57394062.019124664
MA010120220800098195,피피커피,3110544,97.7035444378113,336.0,4.535,48924274.9796101
MA010120220800098955,오슬로우노량진점,3120153,509.9107464208923,,4.2,87943233.64859766
MA010120220800099171,에스페레커피,3130137,108.3944122386832,31.0,4.425,6051710.868365911
MA010120220800099864,이디야연남동점,3110509,214.81625468119455,48.0,4.234999999999999,249477107.33108374
MA010120220800099882,컨티넨탈커피,3130072,99.2653134019608,85.0,4.4,135690103.53614607
MA010120220800101358,플,3110958,149.151843004184,2.0,5.0,43819553.81429805
MA010120220800101998,빅스트로우,3120007,202.75176563674384,,4.37,517555164.7062235
MA010120220800102157,컴포즈커피사가정역점,3120068,131.9839546343928,10.0,5.0,169580292.45297402
MA010120220800102458,카페콤피,3120227,4572.539918049973,267.0,4.625,528638070.62388444
MA010120220800103104,커피집,3130024,2076.573464369631,265.0,4.295,380389130.03509206
MA010120220800103307,아르봉봉,3120104,64.44477941372242,,,156750779.44559905
MA010120220800103719,카페드앙떼띠,3120165,143.77355700917116,,,183777621.31040913
MA010120220800103931,플레이스원,3110316,123.76496827284669,60.0,4.654999999999999,145508371.3922403
MA010120220800105121,온휠스로스터즈,3110625,46.22082704178565,13.0,4.609999999999999,11666324.183680128
MA010120220800106017,커피원,3120004,1102.0717780752952,,4.65,573894768.3538551
MA010120220800106476,남산아래,3110080,84.18912655606952,238.0,4.4,19831790.510034196
MA010120220800106885,리커버리커피바,3110124,84.27302629953377,,4.63,87590686.73870963
MA010120220800108939,에스디인터내셔날나인블럭예술의전당점,3120171,289.9299873299515,,4.4,187567438.9603348
MA010120220800108961,카페프라미스,3120187,413.2967988728249,99.0,4.5,163449148.15971226
MA010120220800111125,파오,3130179,333.12459917479816,60.0,4.49,154622092.40596464
MA010120220800115286,서울에스프레소,3120050,53.17755557561185,6.0,5.0,42904622.47430849
MA010120220800115320,이어커피로스터스,3110576,57.73119637644544,347.0,4.67,89699623.4970208
MA010120220800116848,본정초코렛,3130024,1975.809102149987,,,298575384.7478696
MA010120220800119043,솔커피숍,3130033,7796.622436234671,21.0,5.0,13322413.61818019
MA010120220800119325,뽀뽀,3130024,125.7173043925198,4.0,4.0,48167415.40751554
MA010120220800120281,프라자,3130024,98.6646928204417,10.0,4.665,45560176.783144996
MA010120220800120586,샘터찻집,3130024,67.74551285722525,,,114682710.48592123
MA010120220800120719,카페7그램,3120192,7642.3077716896605,,4.32,1109592939.1748059
MA010120220800121379,을지,3120031,167.98739332735306,76.0,4.285,190515712.29772478
MA010120220800121651,파란나무,3130277,1184.7465122925619,24.0,4.445,7517138.356621394
MA010120220800121990,민속찻집,3130024,208.99160955827293,5.0,4.2,56193109.49872348
MA010120220800122972,에스프레소0039,3120026,141.54450909255365,3.0,3.765,58962318.36248787
MA010120220800124120,덕수궁전통차전문,3120020,128.38871512279678,,,170861532.0351203
MA010120220800126580,오코아,3120026,98.71079214357425,,4.36,148312137.4058803
MA010120220800126766,네스카페,3120020,175.5536857200936,,,314124554.9336021
MA010120220800126767,시티커피,3120031,504.13402971446925,27.0,4.715,215963280.80810717
MA010120220800128036,커피스탠드,3001492,2026.313303771007,,4.34,1118684272.5378366
MA010120220800128061,원커피숍,3130171,153.34990985928073,578.0,5.0,40560157.23073806
MA010120220800128142,빈스빈스커피가로수길점,3120186,183.2824290425775,,3.3,121829995.76027143
MA010120220800128200,우리커피,3130024,2851.004093853965,,4.41,382923699.1480006
MA010120220800128718,더컵,3001492,113.631468130596,,,1491865900.6000285
MA010120220800129022,별나라콩다방,3120217,166.25676316275238,13.0,3.835,138168351.43589246
MA010120220800129179,란생과일쥬스,3120043,2575.0008509022314,,4.7,399954220.1612363
MA010120220800129458,서울에서첫번째로잘하는전통찻집,3120023,2097.0998260006604,,4.8,309654731.48834056
MA010120220800130246,정동커피,3110038,343.21772187408584,,,63252808.667637885
MA010120220800130423,시에스타,3120020,76.07323461490017,6.0,3.9650000000000003,64063457.85045962
MA010120220800131703,벨라지오,3130171,1892.7981093155452,,4.45,130125015.90867665
MA010120220800131945,이디야퇴계로2길점,3120024,1105.8994092777039,8.0,5.0,94469297.97730188
MA010120220800132074,커피락펍,3130024,310.5643078756701,,4.42,138084759.4677146
MA010120220800132180,다동커피집,3120026,74.06965014560343,106.0,4.04,192704362.40175077
MA010120220800132749,레몬트리카페,3120190,705.4596106093238,10.0,5.0,89427552.68920703
MA010120220800134362,더잇다,3110204,52.294469358912636,1.0,5.0,105071234.95312694
MA010120220800134607,카페오브,3110836,2009.1889666202694,213.0,5.0,86153617.5282849
MA010120220800134661,테라로사,3120025,5299.824443943591,567.0,4.765000000000001,763632162.6666666
MA010120220800135186,카페아일랜드,3120018,2021.4041283198667,40.0,3.44,238471295.47704762
MA010120220800136112,사랑채,3120026,1766.287525277833,168.0,4.715,478231104.0352564
MA010120220800136293,할리스커피충정래미안,3120018,244.2011476472136,30.0,3.73,62332432.05002447
MA010120220800136644,카페일오,3130024,532.483587740692,,4.86,159472584.3146794
MA010120220800136780,맘모커피&펍,3130024,231.54815094760696,,,130469451.21020043
MA010120220800138159,카페길,3120021,2582.266191876409,310.0,3.325,1127942507.1046393
MA010120220800138374,휴식,3120022,3810.887981821983,2.0,4.015000000000001,413437234.9620608
MA010120220800138469,와하하커피,3110040,53.46887262095184,4.0,5.0,123161027.83030477
MA010120220800138934,남산까페,3130024,449.4532442401196,1720.0,4.21,223572821.44643936
MA010120220800139390,플라비우스,3120021,1737.8929432955356,2.0,4.71,2070725786.587224
MA010120220800139460,버클리쿠키,3110293,58.25912246809827,,5.0,27923840.034002017
MA010120220800139602,더베이커스테이블,3120005,138.72098677438564,2651.0,3.59,215827069.52498415
MA010120220800139613,초이커피숍,3120043,2575.0008509022314,,,399954220.1612363
MA010120220800141085,광커피,3130221,120.54128100603869,34.0,3.975,44703324.13771824
MA010120220800141921,아재커피남대문점,3120043,335.4332070992929,3.0,4.67,383125874.45161074
MA010120220800142079,라디오데이즈,3110028,89.23862452787677,,4.87,19324249.05733454
MA010120220800142095,아이엠카롱,3110735,217.79759305441144,12.0,4.8149999999999995,5598430.775716631
MA010120220800143252,꿀소담,3110409,133.8667221197008,,,145583838.3860214
MA010120220800143345,던에이비씨,3110869,103.12060433358316,,,38816772.90513688
MA010120220800145319,마이티,3120208,363.9962352525001,,4.54,114060736.5920059
MA010120220800146099,커피스테이션,3120140,3869.711462216668,7.0,5.0,163820566.99526563
MA010120220800146267,투섬플레이스상수점,3120105,185.3311094419926,123.0,3.475,274732945.8242473
MA010120220800147852,베러초이스,3110131,943.3458239141715,,,172187705.27547964
MA010120220800148725,맨케이브커피,3120072,71.29563895831211,,,304434214.4992153
MA010120220800149336,투썸플레이스압구정로데오역점,3120202,266.12545401207376,70.0,1.8,121405444.81009446
