상가업소번호,상권_코드,연매출,연임대료,매출_임대료_비율,추정_순이익
MA010120220800000033,3120005,214828476.75439388,,,
MA010120220800000302,3120008,436428523.73325616,45281885.0252806,9.63803768000301,391146638.70797557
MA010120220800000971,3120154,65052404.97773292,99240119.6350586,0.6555050977512802,-34187714.65732568
MA010120220800001379,3120008,94496761.51131484,50060755.00553047,1.8876415190548719,44436006.50578437
MA010120220800001558,3120007,187282393.4691456,33857776.3516008,5.531443825277882,153424617.1175448
MA010120220800002698,3110023,1050103928.7217896,18413442.401561994,57.029199037954534,1031690486.3202276
MA010120220800002867,3110280,56705711.7386119,8572837.951335128,6.614577978253118,48132873.787276775
MA010120220800002889,3120009,104006154.82700887,127353639.58938691,0.816672019313096,-23347484.762378037
MA010120220800003226,3120011,239850109.90071285,1028823552.0275757,0.2331304616762444,-788973442.1268629
MA010120220800003634,3120008,108956449.0671574,106361930.24614944,1.0243932936400297,2594518.821007967
MA010120220800003898,3110019,58994895.44373626,15840848.067340929,3.7242255887259232,43154047.37639533
MA010120220800004660,3120145,166462032.25356412,187590529.26245996,0.8873690586655162,-21128497.008895844
MA010120220800005369,3120008,69825501.9832934,35467261.8179665,1.9687310617024045,34358240.1653269
MA010120220800005626,3120009,146761307.49301115,369936329.88253427,0.39672044955112074,-223175022.38952312
MA010120220800006673,3120007,275575517.47876805,35943248.291063786,7.6669617498182525,239632269.18770427
MA010120220800007126,3120197,215138419.7768305,60246567.008196056,3.570965565168171,154891852.76863444
MA010120220800007320,3120094,223172016.364416,90827017.03841169,2.457110463210784,132344999.32600431
MA010120220800007378,3120008,264946214.5859611,614114648.7723349,0.4314279339927523,-349168434.18637383
MA010120220800009105,3120008,152765556.4715622,56266983.71361999,2.715012315820502,96498572.75794221
MA010120220800009183,3120007,475884913.5245858,40472041.62543702,11.758361640622708,435412871.89914876
MA010120220800009220,3120008,174509456.23973697,112931527.0397625,1.5452678208541841,61577929.19997448
MA010120220800013362,3120006,97267200.01169764,62165748.7392433,1.564642917035325,35101451.27245434
MA010120220800013429,3120004,353055870.5758377,1524661336.3395133,0.2315634704766038,-1171605465.7636757
MA010120220800013501,3120012,264705737.65195224,54187747.2821158,4.8849739294171055,210517990.36983645
MA010120220800013605,3110085,94892255.91638982,14829314.670154406,6.398963918973733,80062941.24623542
MA010120220800013834,3120002,294045306.67821014,23591901.913581695,12.463823192021119,270453404.76462847
MA010120220800014174,3110016,60909026.1204973,165024819.7567794,0.36909009106131746,-104115793.6362821
MA010120220800014726,3110542,50809048.63740029,39378901.29327298,1.2902606644289296,11430147.344127312
MA010120220800014949,3120005,178302829.69995552,,,
MA010120220800016098,3110012,260996400.9145871,88382096.9119427,2.9530460023094762,172614304.00264442
MA010120220800016667,3130240,171205551.8368013,7647398167.753896,0.022387424854680784,-7476192615.917094
MA010120220800016838,3110305,2542447.633038792,114229001.39739561,0.022257461587502747,-111686553.76435682
MA010120220800017772,3120045,200392950.57707605,96589601.96426107,2.0746844839109966,103803348.61281498
MA010120220800018127,3120006,156145812.23047146,39372013.07538789,3.96590867643931,116773799.15508357
MA010120220800018393,3120005,483931720.6838482,35489216.60891304,13.63602111539111,448442504.07493514
MA010120220800019983,3110027,84732496.40083136,36474393.08870782,2.323067963644771,48258103.31212354
MA010120220800020110,3110326,,71962879.49248923,,
MA010120220800020280,3120235,37669924.65606314,,,
MA010120220800020809,3120008,211094421.12978357,,,
MA010120220800021606,3110464,17511118.31999333,87647833.86646874,0.19978951387300636,-70136715.54647541
MA010120220800021629,3120009,313421624.6579077,102933612.53764272,3.044890914504714,210488012.120265
MA010120220800021661,3120008,155659698.54195705,50444758.104581766,3.085745700940792,105214940.43737528
MA010120220800021663,3120008,155659698.54195705,66018599.27701869,2.357815795681793,89641099.26493835
MA010120220800022072,3120012,300537925.6379417,140090132.63251787,2.1453182879124655,160447793.00542384
MA010120220800022528,3120011,175331722.79840526,987662939.3895806,0.17752182007481845,-812331216.5911753
MA010120220800022626,3120012,235619776.73295832,178820180.25268155,1.3176352639975026,56799596.48027676
MA010120220800022739,3110554,49384465.05496056,227233953.54569966,0.21732872252165425,-177849488.4907391
MA010120220800022809,3120009,94913212.66333684,97453010.81304853,0.9739382179938783,-2539798.1497116834
MA010120220800022894,3110024,24410298.302856486,35021136.35047806,0.6970161493776635,-10610838.047621574
MA010120220800023103,3120008,449665550.7819623,108505210.90400635,4.144183886574754,341160339.8779559
MA010120220800023123,3120009,375668598.8435181,452205412.58407533,0.8307476813823519,-76536813.74055725
MA010120220800023216,3110235,,56057592.65210957,,
MA010120220800023292,3120014,128474200.43243247,183483195.14567736,0.7001960023109134,-55008994.713244885
MA010120220800023619,3110024,23468839.82845917,54758990.27846544,0.42858422481000924,-31290150.450006273
MA010120220800023973,3110009,142395765.55948046,32770254.649351474,4.345274784644485,109625510.91012898
MA010120220800024000,3130002,38028105.16365413,99688613.89321813,0.38146888894371833,-61660508.729563996
MA010120220800024291,3130010,62444933.06502665,237175813.01041576,0.26328541687764306,-174730879.94538912
MA010120220800024389,3110019,99733393.59986576,,,
MA010120220800024464,3130034,,827260749.9516191,,
MA010120220800024651,3120103,283417261.12092644,305328172.4452798,0.9282381573992543,-21910911.324353337
MA010120220800024794,3120003,330372543.6239528,706781220.9786259,0.4674325425611601,-376408677.3546731
MA010120220800025092,3120002,363635660.78774816,43838465.08180105,8.294899281129425,319797195.7059471
MA010120220800025310,3110283,21267539.08391534,84933067.77770147,0.25040351643927616,-63665528.69378613
MA010120220800025912,3120012,82669742.0298914,44711957.01103605,1.8489403217252618,37957785.01885535
MA010120220800026291,3120006,218821157.3021992,,,
MA010120220800026475,3110701,23106342.403463654,56588552.04887998,0.40832184529448723,-33482209.645416327
MA010120220800026481,3130072,105280576.65444753,28019531.204776824,3.757399512776273,77261045.4496707
MA010120220800026630,3120062,42945226.32657489,62211150.62532152,0.6903139582629924,-19265924.29874663
MA010120220800026936,3111048,16058889.961903064,36666783.74134614,0.43796831588003304,-20607893.779443078
MA010120220800027131,3120007,167065243.81115735,80905971.99913858,2.064930902109491,86159271.81201877
MA010120220800027631,3130020,17929956.448051948,27490483.35994518,0.6522241010120821,-9560526.911893234
MA010120220800028316,3110197,10890667.142857144,78757186.96247542,0.13828156419254203,-67866519.81961827
MA010120220800028706,3110020,16754540.29088124,,,
MA010120220800029250,3120007,191693915.7312084,45407966.683890454,4.221592057713174,146285949.04731795
MA010120220800029362,3110021,191064984.9620636,66975618.33300078,2.852754283795335,124089366.62906283
MA010120220800029475,3120009,344327070.8561325,,,
MA010120220800029549,3120005,407328081.87426406,30093228.429130822,13.535539043209589,377234853.4451332
MA010120220800029586,3120013,173267814.92626747,51955177.22020342,3.3349479467070737,121312637.70606405
MA010120220800030036,3120009,99325195.29517467,113024943.42972817,0.8787900387505067,-13699748.134553492
MA010120220800030084,3120003,422959358.9222334,492129843.90630627,0.8594466751000606,-69170484.98407286
MA010120220800030108,3110016,91831618.27302016,286037767.7208925,0.32104717738386096,-194206149.44787234
MA010120220800030119,3120004,57965453.12135949,64794509.688776076,0.8946043809140218,-6829056.567416586
MA010120220800030217,3120003,423988022.74449,64606689.35105314,6.562602424619924,359381333.3934369
MA010120220800030348,3120008,293803958.4922386,45050243.905264266,6.521695034290627,248753714.58697432
MA010120220800030710,3120009,357497535.7676743,89650127.31447661,3.9876968665748804,267847408.45319772
MA010120220800030749,3120026,192497808.378112,736762550.1565433,0.26127523457311436,-544264741.7784313
MA010120220800030923,3120055,73641149.45683694,28533442.160519686,2.5808714722074115,45107707.29631725
MA010120220800031143,3130105,9985319.01467959,39505068.92860205,0.25276044398165015,-29519749.91392246
MA010120220800031379,3110325,10219699.3326378,,,
MA010120220800031710,3130012,,2511802665.5651627,,
MA010120220800031772,3120006,486751211.76709193,67367922.50193428,7.225266662005937,419383289.26515764
MA010120220800032087,3120015,57205350.73138491,48120172.22929608,1.1888018453050306,9085178.50208883
MA010120220800032114,3120127,26571192.316491283,83236490.86425766,0.31922527873740364,-56665298.54776638
MA010120220800032118,3120007,561806531.1811936,25988716.21622351,21.61732441455343,535817814.96497005
MA010120220800032250,3130012,,2144098595.4804173,,
MA010120220800032823,3120005,460656791.511178,39839861.03019788,11.56271051245129,420816930.48098016
MA010120220800032863,3120006,218821157.3021992,,,
MA010120220800033032,3110028,41772678.22548085,172200432.53017253,0.2425817250812063,-130427754.30469167
MA010120220800033085,3120003,184655502.33289173,239167472.23559523,0.7720761516387067,-54511969.902703494
MA010120220800033275,3120008,426318705.4676211,236663824.05079237,1.801368271539283,189654881.41682872
MA010120220800033679,3110022,49645100.00617393,83883234.23025702,0.5918357806527084,-34238134.22408309
MA010120220800033726,3120009,60570061.19988863,96640069.96935964,0.6267592789650658,-36070008.769471005
MA010120220800033990,3120129,147177716.43437663,88926108.75772433,1.6550562802686015,58251607.6766523
MA010120220800034023,3120003,184655502.33289173,189625146.52617624,0.9737922672276446,-4969644.193284512
MA010120220800034190,3120005,408071697.34167415,22298348.138176553,18.300534035635078,385773349.2034976
MA010120220800034347,3120013,155370067.74562764,26460078.584607124,5.871866985464872,128909989.16102052
MA010120220800034358,3120007,239839006.70463693,66105991.48892442,3.628097811931652,173733015.21571252
MA010120220800034416,3110015,192885991.61667556,72886792.70539342,2.6463777841060736,119999198.91128214
MA010120220800034421,3110020,33938467.404606655,48750065.90893076,0.6961727348601711,-14811598.504324108
MA010120220800034470,3110018,63140643.34924429,41334928.29810903,1.527537228716944,21805715.051135257
MA010120220800034883,3120012,220903665.2598156,235230971.33256203,0.9390925993687135,-14327306.072746426
MA010120220800035344,3120009,293413827.5915661,,,
MA010120220800035353,3120005,287879770.8632705,,,
MA010120220800035466,3130001,204724742.6982464,64481588.900868796,3.1749332330822075,140243153.7973776
MA010120220800035736,3120013,501893006.89609885,237913385.10411647,2.109561866672179,263979621.79198238
MA010120220800035777,3120006,131137720.13064945,76462596.20081383,1.7150570989138947,54675123.92983562
MA010120220800035795,3110008,513854795.02632,59039242.59502108,8.703614134203688,454815552.4312989
MA010120220800036379,3130001,944598271.9069444,33402194.93259046,28.27952610700369,911196076.9743539
MA010120220800036591,3120012,294230894.6663885,84507728.66788414,3.481703931968325,209723165.99850437
MA010120220800036614,3110028,51709359.703574665,136954029.67339408,0.3775672716554825,-85244669.96981943
MA010120220800036866,3120008,92277325.37398183,33388476.632282197,2.763747613480945,58888848.741699636
MA010120220800037232,3110003,29751284.726597574,,,
MA010120220800037417,3110014,15529440.577726033,,,
MA010120220800037691,3120014,128474200.43243247,171010711.3441173,0.7512640504877233,-42536510.91168484
MA010120220800037703,3110141,25776375.08434232,645166962.3496879,0.03995303006606559,-619390587.2653456
MA010120220800037739,3120007,565158122.7966436,39886036.66330363,14.169322296874988,525272086.13334
MA010120220800038167,3120012,135552729.7011144,68442691.85022286,1.980528878338442,67110037.85089153
MA010120220800038168,3120003,403616053.5550967,191188011.39208236,2.11109498187247,212428042.16301432
MA010120220800038462,3110028,21218893.36941338,12953880.991791446,1.638033554949726,8265012.377621934
MA010120220800038508,3110002,39808211.53878705,41285125.93973791,0.9642264536789085,-1476914.4009508565
MA010120220800038802,3120007,139957919.66316783,21593606.689771462,6.481451440347488,118364312.97339638
MA010120220800038884,3120008,648635278.5148127,924371155.7101527,0.7017043682142927,-275735877.19534004
MA010120220800038914,3120127,56109946.880584605,88352554.77860285,0.6350687468644033,-32242607.89801825
MA010120220800039010,3120008,104898033.22978914,75942302.27560954,1.3812859066058816,28955730.9541796
MA010120220800039169,3110037,13239771.747106569,28488595.568889607,0.4647393463237425,-15248823.821783038
MA010120220800039172,3110008,401517563.77590513,,,
MA010120220800039397,3120006,411412257.533402,56188922.241719306,7.321945924529401,355223335.2916827
MA010120220800039454,3130001,938538572.2021784,486048299.5199583,1.9309574196600647,452490272.68222004
MA010120220800039477,3130250,3580828.704318068,51565721.416195594,0.06944203506772578,-47984892.711877525
MA010120220800039586,3120072,335170965.8781473,259521902.95157087,1.2914939385644044,75649062.92657644
MA010120220800039628,3110018,71599621.5881489,55507921.57944126,1.2898991398151805,16091700.00870765
MA010120220800039668,3110009,117072929.2285976,102855722.29858258,1.1382247431068422,14217206.930015013
MA010120220800040038,3110016,33594805.94084173,78288161.11686732,0.4291173152167238,-44693355.17602559
MA010120220800040278,3120002,303268256.78400594,35801570.9673084,8.470808406427802,267466685.81669754
MA010120220800040317,3120007,224226675.07295623,90698189.3594946,2.472228764258728,133528485.71346164
MA010120220800040374,3120016,69137147.01127492,39025838.56758442,1.771573597834946,30111308.4436905
MA010120220800040548,3120009,401078157.4020332,,,
MA010120220800040575,3120012,329857838.646791,128335827.3288573,2.570270850643038,201522011.31793368
MA010120220800040660,3120008,104647586.3544577,75124548.83654435,1.3929878659126669,29523037.517913356
MA010120220800040990,3110544,38327966.8442101,68853133.79356672,0.556662626315037,-30525166.949356616
MA010120220800041059,3120003,486776613.89246345,127797280.72853543,3.8089747082920367,358979333.16392803
MA010120220800041256,3120006,291150936.1391688,333414494.51896465,0.8732401861712341,-42263558.37979585
MA010120220800041328,3120003,157705606.0961168,31577080.81331706,4.99430590288452,126128525.28279975
MA010120220800041690,3120004,305102852.43938404,1845505381.4545863,0.16532211465760488,-1540402529.0152023
MA010120220800041887,3120176,19378816.04188557,122216694.49054232,0.15856111936347672,-102837878.44865675
MA010120220800042370,3130183,123867156.13261367,40912238.62110154,3.0276307843270938,82954917.51151213
MA010120220800042852,3130070,209303584.4466628,629062774.9646565,0.33272288942180617,-419759190.5179937
MA010120220800043119,3120008,42852010.165231295,52693702.96305992,0.8132282785676257,-9841692.797828622
MA010120220800044766,3110476,,41874647.769502744,,
MA010120220800044910,3110891,16003763.34060604,173396305.837422,0.09229587199692388,-157392542.49681598
MA010120220800045495,3111071,16549052.857935522,69602725.15298879,0.2377644349958395,-53053672.29505327
MA010120220800046638,3130153,43872278.16535467,66033847.90927439,0.6643907464129787,-22161569.743919723
MA010120220800046987,3120009,88037580.40444964,50465115.36013858,1.7445234798663583,37572465.04431106
MA010120220800047155,3110640,198270227.91287377,554247257.1370711,0.3577288385319165,-355977029.2241974
MA010120220800049418,3110072,,49268414.99855745,,
MA010120220800051466,3120160,177418991.0751263,53285096.232416876,3.329617478246629,124133894.84270942
MA010120220800053202,3120041,164166780.52918434,31915307.231055513,5.143825631909148,132251473.29812883
MA010120220800054005,3120009,287740121.3515598,299473909.94911176,0.9608186584254886,-11733788.597551942
MA010120220800055197,3110376,26158095.964395072,20966864.826001503,1.2475920903712658,5191231.13839357
MA010120220800056622,3110615,72789386.59929897,603550640.8976673,0.12060195374896228,-530761254.29836833
MA010120220800057808,3111013,48081442.58135213,,,
MA010120220800058284,3111085,6997022.1849445095,49734175.29551277,0.1406884099853044,-42737153.11056826
MA010120220800062188,3120065,144617705.11856648,40200707.45537021,3.597391953405929,104416997.66319627
MA010120220800062639,3110140,9963011.498362005,142780476.02274817,0.06977852789197973,-132817464.52438617
MA010120220800063925,3120213,130548506.40730824,187252358.26990834,0.697179501055758,-56703851.8626001
MA010120220800064237,3110005,28302905.700184856,428886070.7179646,0.06599166437560798,-400583165.0177797
